"","doi","icpsr_doi","title"
"973","10.1257/aer.98.5.2242","10.3886/E113278V1","The Impact of Nearly Universal Insurance Coverage on Health Care Utilization: Evidence from Medicare"
"974","10.1257/aer.98.5.2259","10.3886/E113279V1","Can Hepatitis B Mothers Account for the Number of Missing Women? Evidence from Three Million Newborns in Taiwan"
"975","10.1257/aer.99.1.112","10.3886/E113280V1","Peers at Work"
"976","10.1257/aer.99.1.146","10.3886/E113281V1","Women, Wealth, and Mobility"
"977","10.1257/aer.99.1.179","10.3886/E113282V1","Class-Size Caps, Sorting, and the Regression-Discontinuity Design"
"978","10.1257/aer.99.1.243","10.3886/E113283V1","Rare Disasters, Asset Prices, and Welfare Costs"
"979","10.1257/aer.99.1.25","10.3886/E113284V1","Taxing Capital? Not a Bad Idea after All!"
"980","10.1257/aer.99.1.295","10.3886/E113285V1","The Value of Groups"
"981","10.1257/aer.99.1.324","10.3886/E113286V1","The War on Drugs: Methamphetamine, Public Health, and Crime"
"982","10.1257/aer.99.1.350","10.3886/E113287V1","Sticky Prices and Monetary Policy: Evidence from Disaggregated US Data"
"983","10.1257/aer.99.1.393","10.3886/E113288V1","Insurer-Provider Networks in the Medical Care Market"
"984","10.1257/aer.99.1.486","10.3886/E113289V1","Indirect Effects of an Aid Program: How Do Cash Transfers Affect Ineligibles' Consumption?"
"985","10.1257/aer.99.1.509","10.3886/E113290V1","Political Economy at Any Speed: What Determines Traffic Citations?"
"986","10.1257/aer.99.1.528","10.3886/E113291V1","Democracy and Foreign Education"
"987","10.1257/aer.99.1.544","10.3886/E113292V1","Doing Good or Doing Well? Image Motivation and Monetary Incentives in Behaving Prosocially"
"988","10.1257/aer.99.1.85","10.3886/E113293V1","Estate Taxation, Entrepreneurship, and Wealth"
"989","10.1257/aer.99.2.550","10.3886/E113294V1","The Lack of an Empirical Rationale for a Revival of Discretionary Fiscal Policy"
"990","10.1257/aer.99.2.58","10.3886/E113295V1","Job Polarization in Europe"
"991","10.1257/aer.99.3.1006","10.3886/E113296V1","Under the Weather: Health, Schooling, and Economic Consequences of Early-Life Rainfall"
"992","10.1257/aer.99.3.1027","10.3886/E113297V1","Anchoring Effects: Evidence from Art Auctions"
"993","10.1257/aer.99.3.1040","10.3886/E113298V1","On the Welfare Cost of Inflation and the Recent Behavior of Money Demand"
"994","10.1257/aer.99.3.1053","10.3886/E113299V1","Not All Oil Price Shocks Are Alike: Disentangling Demand and Supply Shocks in the Crude Oil Market"
"995","10.1257/aer.99.3.572","10.3886/E113300V1","Bureaucratic Minimal Squawk Behavior: Theory and Evidence from Regulatory Agencies"
"996","10.1257/aer.99.3.628","10.3886/E113301V1","Economic Catastrophe Bonds"
"997","10.1257/aer.99.3.667","10.3886/E113302V1","Distributional and Efficiency Impacts of Increased US Gasoline Taxes"
"998","10.1257/aer.99.3.700","10.3886/E113303V1","Should Urban Transit Subsidies Be Reduced?"
"999","10.1257/aer.99.3.750","10.3886/E113304V1","Strategic Leniency and Cartel Enforcement"
"1000","10.1257/aer.99.3.769","10.3886/E113305V1","Optimal Sticky Prices under Rational Inattention"
"1001","10.1257/aer.99.3.804","10.3886/E113306V1","The Young, the Old, and the Restless: Demographics and Business Cycle Volatility"
"1002","10.1257/aer.99.3.827","10.3886/E113307V1","Tricks with Hicks: The EASI Demand System"
"1003","10.1257/aer.99.3.864","10.3886/E113308V1","Observational Learning: Evidence from a Randomized Natural Field Experiment"
"1004","10.1257/aer.99.3.956","10.3886/E113309V1","Cooperation and Competition in Intergenerational Experiments in the Field and the Laboratory"
"1005","10.1257/aer.99.3.979","10.3886/E113310V1","Cooperation among Strangers under the Shadow of the Future"
"1006","10.1257/aer.99.4.1097","10.3886/E113311V1","Can News about the Future Drive the Business Cycle?"
"1007","10.1257/aer.99.4.1145","10.3886/E113312V1","Salience and Taxation: Theory and Evidence"
"1008","10.1257/aer.99.4.1178","10.3886/E113313V1","Decentralized Organizational Learning: An Experimental Investigation"
"1009","10.1257/aer.99.4.1218","10.3886/E113314V1","The Origins of State Capacity: Property Rights, Taxation, and Politics"
"1010","10.1257/aer.99.4.1278","10.3886/E113315V1","Active and Passive Waste in Government Spending: Evidence from a Policy Experiment"
"1011","10.1257/aer.99.4.1309","10.3886/E113316V1","One Chance in a Million: Altruism and the Bone Marrow Registry"
"1012","10.1257/aer.99.4.1335","10.3886/E113317V1","Institution Formation in Public Goods Games"
"1013","10.1257/aer.99.4.1356","10.3886/E113318V1","Tax Changes and Asset Pricing"
"1014","10.1257/aer.99.4.1384","10.3886/E113319V1","The Effects of High Stakes High School Achievement Awards: Evidence from a Randomized Trial"
"1015","10.1257/aer.99.4.1415","10.3886/E113320V1","Monetary Policy Analysis with Potentially Misspecified Models"
"1016","10.1257/aer.99.4.1451","10.3886/E113321V1","Technological Revolutions and Stock Prices"
"1017","10.1257/aer.99.4.1484","10.3886/E113322V1","Hindsight, Foresight, and Insight: An Experimental Study of a Small-Market Investment Game with Common and Private Values"
"1018","10.1257/aer.99.4.1508","10.3886/E113323V1","Narrow Bracketing and Dominated Choices"
"1019","10.1257/aer.99.4.1619","10.3886/E113324V1","Field Centipedes"
"1020","10.1257/aer.99.4.1636","10.3886/E113325V1","VAR Analysis and the Great Moderation"
"1021","10.1257/aer.99.4.1653","10.3886/E113326V1","Art as an Investment and Conspicuous Consumption Good"
"1022","10.1257/aer.99.4.1664","10.3886/E113327V1","Offshoring and Volatility: Evidence from Mexico's Maquiladora Industry"
"1023","10.1257/aer.99.4.1672","10.3886/E113328V1","Gibrat's Law for (All) Cities: Comment"
"1024","10.1257/aer.99.4.1676","10.3886/E113329V1","Gibrat's Law for (All) Cities: Reply"
"1025","10.1257/aer.99.5.1689","10.3886/E113330V1","Investment in Schooling and the Marriage Market"
"1026","10.1257/aer.99.5.1714","10.3886/E113331V1","Efficient Pollution Regulation: Getting the Prices Right"
"1027","10.1257/aer.99.5.1740","10.3886/E113332V1","Has Moral Hazard Become a More Important Factor in Managerial Compensation?"
"1028","10.1257/aer.99.5.1770","10.3886/E113333V1","Selling to Overconfident Consumers"
"1029","10.1257/aer.99.5.1808","10.3886/E113334V1","Risk Taking by Entrepreneurs"
"1030","10.1257/aer.99.5.1831","10.3886/E113335V1","Adaptation and Vertical Integration in the Airline Industry"
"1031","10.1257/aer.99.5.1850","10.3886/E113336V1","Naked Exclusion: An Experimental Study of Contracts with Externalities"
"1032","10.1257/aer.99.5.1878","10.3886/E113337V1","The Relative Performance of Real Estate Marketing Platforms: MLS versus FSBOMadison.com"
"1033","10.1257/aer.99.5.1899","10.3886/E113338V1","Innovation Diffusion in Heterogeneous Populations: Contagion, Social Influence, and Social Learning"
"1034","10.1257/aer.99.5.1954","10.3886/E113339V1","Strategy-Proofness versus Efficiency in Matching with Indifferences: Redesigning the NYC High School Match"
"1035","10.1257/aer.99.5.1979","10.3886/E113340V1","Performance Pay and Teachers' Effort, Productivity, and Grading Ethics"
"1036","10.1257/aer.99.5.2012","10.3886/E113341V1","On the Possibility of Credit Rationing in the Stiglitz-Weiss Model"
"1037","10.1257/aer.99.5.2022","10.3886/E113342V1","Peer-Induced Fairness in Games"
"1038","10.1257/aer.99.5.2050","10.3886/E113343V1","A Theory of Demand Shocks"
"1039","10.1257/aer.99.5.2085","10.3886/E113344V1","Mental Accounting in Portfolio Choice: Evidence from a Flypaper Effect"
"1040","10.1257/aer.99.5.2096","10.3886/E113345V1","Intra-industry Foreign Direct Investment"
"1041","10.1257/aer.99.5.2120","10.3886/E113346V1","Media Markets and Localism: Does Local News en Español Boost Hispanic Voter Turnout?"
"1042","10.1257/aer.99.5.2149","10.3886/E113347V1","Departure Times in Y-Shaped Traffic Networks with Multiple Bottlenecks"
"1043","10.1257/aer.99.5.2177","10.3886/E113348V1","Technology, International Trade, and Pollution from US Manufacturing"
"1044","10.1257/aer.99.5.2209","10.3886/E113349V1","The Retirement Consumption Puzzle: Evidence from a Regression Discontinuity Approach"
"1045","10.1257/aer.99.5.2227","10.3886/E113350V1","Direct Democracy and Public Employees"
"1046","10.1257/aer.99.5.2247","10.3886/E113351V1","Individual Behavior and Group Membership: Comment"
"1047","10.1257/aer.99.5.2258","10.3886/E113352V1","A Comment on the Economics of Labor Adjustment: Mind the Gap: Evidence from a Monte Carlo Experiment"
"1048","10.1257/aer.99.5.2267","10.3886/E113353V1","A Comment on the Economics of Labor Adjustment: Mind the Gap: Evidence from a Monte Carlo Experiment: Reply"
"1049","10.1257/aer.p20151000","10.3886/E113354V1","Do Private Equity Owned Firms Have Better Management Practices?"
"1050","10.1257/aer.p20151003","10.3886/E113355V1","The Impact of Ethnic Diversity in Bureaucracies: Evidence from the Nigerian Civil Service"
"1051","10.1257/aer.p20151005","10.3886/E113356V1","The Composition Effect of Consumption around Retirement: Evidence from Singapore"
"1052","10.1257/aer.p20151006","10.3886/E113357V1","Defined Contribution Pension Plans: Mutual Fund Asset Allocation Changes"
"1053","10.1257/aer.p20151007","10.3886/E113358V1","The Retirement Consumption Puzzle in China"
"1054","10.1257/aer.p20151009","10.3886/E113359V1","Limited Attention and the Residential Energy Efficiency Gap"
"1055","10.1257/aer.p20151011","10.3886/E113360V1","Are the Non-monetary Costs of Energy Efficiency Investments Large? Understanding Low Take-Up of a Free Energy Efficiency Program"
"1056","10.1257/aer.p20151015","10.3886/E113361V1","Heterogeneous Treatment Effects in Impact Evaluation"
"1057","10.1257/aer.p20151016","10.3886/E113362V1","Learning from Experiments When Context Matters"
"1058","10.1257/aer.p20151017","10.3886/E113363V1","Standing United or Falling Divided? High Stakes Bargaining in a TV Game Show"
"1059","10.1257/aer.p20151018","10.3886/E113364V1","Cooperation in a Dynamic Fishing Game: A Framed Field Experiment"
"1060","10.1257/aer.p20151019","10.3886/E113365V1","I Take Care of My Own: A Field Study on How Leadership Handles Conflict between Individual and Collective Incentives"
"1061","10.1257/aer.p20151021","10.3886/E113366V1","Machine Learning Methods for Demand Estimation"
"1062","10.1257/aer.p20151022","10.3886/E113367V1","Post-Selection and Post-Regularization Inference in Linear Models with Many Controls and Instruments"
"1063","10.1257/aer.p20151024","10.3886/E113368V1","Can Online Learning Bend the Higher Education Cost Curve?"
"1064","10.1257/aer.p20151025","10.3886/E113369V1","Evaluating Econometric Evaluations of Post-Secondary Aid"
"1065","10.1257/aer.p20151027","10.3886/E113370V1","What High-Achieving Low-Income Students Know about College"
"1066","10.1257/aer.p20151029","10.3886/E113371V1","Geography, Depreciation, and Growth"
"1067","10.1257/aer.p20151030","10.3886/E113372V1","Tropical Economics"
"1068","10.1257/aer.p20151031","10.3886/E113373V1","Federal Crop Insurance and the Disincentive to Adapt to Extreme Heat"
"1069","10.1257/aer.p20151032","10.3886/E113374V1","Religion and Innovation"
"1070","10.1257/aer.p20151033","10.3886/E113375V1","Measuring Vote-Selling: Field Evidence from the Philippines"
"1071","10.1257/aer.p20151034","10.3886/E113376V1","More Money, More Problems? Can High Pay Be Coercive and Repugnant?"
"1072","10.1257/aer.p20151035","10.3886/E113377V1","Sacred Values? The Effect of Information on Attitudes toward Payments for Human Organs"
"1073","10.1257/aer.p20151037","10.3886/E113378V1","Loss Aversion in Post-Sale Purchases of Consumer Products and Their Substitutes"
"1074","10.1257/aer.p20151040","10.3886/E113379V1","Immigration Enforcement and Crime"
"1075","10.1257/aer.p20151041","10.3886/E113380V1","Effects of Immigrant Legalization on Crime"
"1076","10.1257/aer.p20151042","10.3886/E113381V1","The Criminal Justice Response to Policy Interventions: Evidence from Immigration Reform"
"1077","10.1257/aer.p20151043","10.3886/E113382V1","The Long-Run Effect of Mexican Immigration on Crime in US Cities: Evidence from Variation in Mexican Fertility Rates"
"1078","10.1257/aer.p20151044","10.3886/E113383V1","Factoryless Goods Producing Firms"
"1079","10.1257/aer.p20151046","10.3886/E113384V1","Multinational Production: Data and Stylized Facts"
"1080","10.1257/aer.p20151050","10.3886/E113385V1","Markup and Cost Dispersion across Firms: Direct Evidence from Producer Surveys in Pakistan"
"1081","10.1257/aer.p20151051","10.3886/E113386V1","Informal Employment in a Growing and Globalizing Low-Income Country"
"1082","10.1257/aer.p20151052","10.3886/E113387V1","Trade Liberalization and the Skill Premium: A Local Labor Markets Approach"
"1083","10.1257/aer.p20151055","10.3886/E113388V1","Heterogeneity in the Impact of Economic Cycles and the Great Recession: Effects within and across the Income Distribution"
"1084","10.1257/aer.p20151056","10.3886/E113389V1","Changes in Safety Net Use during the Great Recession"
"1085","10.1257/aer.p20151058","10.3886/E113390V1","Capital Taxation in the Twenty-First Century"
"1086","10.1257/aer.p20151060","10.3886/E113391V1","About <em>Capital in the Twenty-First Century</em>"
"1087","10.1257/aer.p20151061","10.3886/E113392V1","The Effect of Unemployment Benefits on the Duration of Unemployment Insurance Receipt: New Evidence from a Regression Kink Design in Missouri, 2003-2013"
"1088","10.1257/aer.p20151062","10.3886/E113393V1","Veterans' Labor Force Participation: What Role Does the VA's Disability Compensation Program Play?"
"1089","10.1257/aer.p20151063","10.3886/E113394V1","Earnings, Disposable Income, and Consumption of Allowed and Rejected Disability Insurance Applicants"
"1090","10.1257/aer.p20151064","10.3886/E113395V1","Recall Expectations and Duration Dependence"
"1091","10.1257/aer.p20151069","10.3886/E113396V1","History and the Sizes of Cities"
"1092","10.1257/aer.p20151070","10.3886/E113397V1","Declining Mortality Inequality within Cities during the Health Transition"
"1093","10.1257/aer.p20151071","10.3886/E113398V1","Killer Cities: Past and Present"
"1094","10.1257/aer.p20151075","10.3886/E113399V1","Understanding Ethnic Identity in Africa: Evidence from the Implicit Association Test (IAT)"
"1095","10.1257/aer.p20151076","10.3886/E113400V1","Loyalty, Exit, and Enforcement: Evidence from a Kenya Dairy Cooperative"
"1096","10.1257/aer.p20151078","10.3886/E113401V1","The Catch-22 of External Validity in the Context of Constraints to Firm Growth"
"1097","10.1257/aer.p20151079","10.3886/E113402V1","The Market for Training Services: A Demand Experiment with Bangladeshi Garment Factories"
"1098","10.1257/aer.p20151080","10.3886/E113403V1","Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment through Exchanges"
